COD_INE	ID_REL	COD_GEO	COD_PROV	PROVINCIA	NOMBRE_ACTUAL	POBLACION_MUNI	SUPERFICIE	PERIMETRO	COD_INE_CAPITAL	CAPITAL	POBLACION_CAPITAL	HOJA_MTN25_ETRS89	LONGITUD_ETRS89	LATITUD_ETRS89	ORIGENCOOR	ALTITUD	ORIGENALTITUD
46099000000	1460996	46297	46	València/Valencia	Cortes de Pallás	814	23301.2831	77472	46099000103	Cortes de Pallás	416	0745-4	-0.94088107	39.24291836	Mapa	423	MDT5
46100000000	1461000	46300	46	València/Valencia	Cotes	333	632.5915	15253	46100000101	Cotes	326	0769-4	-0.57519438	39.07173309	Mapa	38	MDT5
46101000000	1461017	46303	46	València/Valencia	Quart de les Valls	988	842.7032	12157	46101000101	Quart de les Valls	956	0668-4	-0.27210475	39.74005314	Mapa	56	MDT5
46102000000	1461022	46306	46	València/Valencia	Quart de Poblet	24760	1972.24	32159	46102000101	Quart de Poblet	22463	0722-1	-0.44189692	39.4837855	Mapa	40	MDT5
46103000000	1461038	46309	46	València/Valencia	Quartell	1636	317.7895	17298	46103000101	Quartell	1636	0668-4	-0.26415029	39.73790192	Mapa	42	MDT5
46104000000	1461043	46312	46	València/Valencia	Quatretonda	2212	4354.9031	40323	46104000101	Quatretonda	2154	0795-1	-0.40245924	38.94564511	Mapa	225	MDT5
46105000000	1461056	46315	46	València/Valencia	Cullera	22145	5382.095	43454	46105000201	Cullera	18984	0770-2	-0.25463848	39.16508089	Mapa	4	MDT5
46106000000	1461069	46318	46	València/Valencia	Chelva	1489	19038.22	101576	46106000201	Chelva	1461	0666-4	-0.99729278	39.74732697	Mapa	471	MDT5
46107000000	1461075	46321	46	València/Valencia	Chella	2435	4349.2426	40999	46107000101	Chella	2331	0769-4	-0.66154777	39.04466694	Mapa	221	MDT5
46108000000	1461081	46324	46	València/Valencia	Chera	474	4969.7393	31769	46108000101	Chera	450	0694-2	-0.97432056	39.59185191	Mapa	650	MDT5
46109000000	1461094	46327	46	València/Valencia	Cheste	8494	7144.1521	44205	46109000101	Cheste	7724	0721-2	-0.68276913	39.49486693	Mapa	217	MDT5
46110000000	1461108	46330	46	València/Valencia	Xirivella	29623	513	9954	46110000101	Xirivella	25797	0722-1	-0.4252401	39.46575132	Mapa	30	MDT5
46111000000	1461115	46333	46	València/Valencia	Chiva	15123	17872.8996	83172	46111000101	Chiva	8160	0721-1	-0.7174205	39.47388523	Mapa	268	MDT5
46112000000	1461120	46336	46	València/Valencia	Chulilla	665	6177.9511	32589	46112000401	Chulilla	455	0694-2	-0.89209647	39.65561537	Mapa	297	MDT5
46113000000	1461136	46339	46	València/Valencia	Daimús	3117	314.5548	9026	46113000101	Daimús	3086	0796-1	-0.15272664	38.96816756	Mapa	9	MDT5
46114000000	1461141	46342	46	València/Valencia	Domeño	708	6858.19	60066	46114000201	Domeño	684	0666-4	-0.67352299	39.66021506	Mapa	353	MDT5
46115000000	1461154	46345	46	València/Valencia	Dos Aguas	376	12151	57812	46115000101	Dos Aguas	361	0746-1	-0.79902632	39.28774033	Mapa	356	MDT5
46116000000	1461167	46348	46	València/Valencia	l'Eliana	18235	877.238	14266	46116000101	l'Eliana	18235	0695-4	-0.53062592	39.56680347	Mapa	92	MDT5
46117000000	1461173	46351	46	València/Valencia	Emperador	687	2.5784	687	46117000101	Emperador	687	0696-4	-0.338570559	39.55430402	ICV	17	ICV
46118000000	1461189	46354	46	València/Valencia	Enguera	4752	24174.9388	77110	46118000101	Enguera	4398	0794-1	-0.68736433	38.97823024	Mapa	320	MDT5
46119000000	1461192	46357	46	València/Valencia	l'Ènova	887	767.3719	20984	46119000101	l'Ènova	871	0770-3	-0.48088592	39.04498344	Mapa	49	MDT5
46120000000	1461206	46360	46	València/Valencia	Estivella	1456	2091.7331	19905	46120000104	Estivella	1350	0668-4	-0.34812823	39.71259324	Mapa	116	MDT5
46121000000	1461213	46363	46	València/Valencia	Estubeny	121	641.8357	10882	46121000101	Estubeny	119	0769-4	-0.62360276	39.01717685	Mapa	180	MDT5
46122000000	1461228	46366	46	València/Valencia	Faura	3538	163.6375	9634	46122000101	Faura	3538	0668-4	-0.26048852	39.72665412	Mapa	29	MDT5
46123000000	1461234	46369	46	València/Valencia	Favara	2518	945.3583	13213	46123000101	Favara	2496	0770-2	-0.2910155	39.12576138	Mapa	9	MDT5
46124000000	1461249	46372	46	València/Valencia	Fontanars dels Alforins	971	7468.8363	41439	46124000101	Fontanars dels Alforins	884	0820-1	-0.7849707	38.78460648	Mapa	626	MDT5
46125000000	1461252	46375	46	València/Valencia	Fortaleny	1026	456.8498	15494	46125000101	Fortaleny	1018	0747-4	-0.3129574	39.18349516	Mapa	6	MDT5
46126000000	1461265	46378	46	València/Valencia	Foios	7367	647.9878	21241	46126000101	Foios	7080	0696-3	-0.35654242	39.53771987	Mapa	20	MDT5
46127000000	1461271	46381	46	València/Valencia	la Font d'en Carròs	3794	989.8288	13738	46127000101	la Font d'en Carròs	3355	0796-3	-0.16826332	38.91707705	Mapa	72	MDT5
46128000000	1461287	46384	46	València/Valencia	la Font de la Figuera	2038	8433.5623	42903	46128000101	la Font de la Figuera	2019	0819-2	-0.8808594	38.80692932	Mapa	531	MDT5
46129000000	1461290	46387	46	València/Valencia	Fuenterrobles	682	4945.3083	29592	46129000101	Fuenterrobles	682	0693-1	-1.36565215	39.58478289	Mapa	879	MDT5
46130000000	1461304	46390	46	València/Valencia	Gavarda	1038	798.66	16325	46130000202	Gavarda	955	0769-2	-0.545075189	39.09016655	Mapa	33	MDT5
46131000000	1461311	46393	46	València/Valencia	Gandia	74562	6083.4548	56112	46131000101	Gandia	60277	0796-1	-0.17941691	38.96736579	Mapa	21	MDT5
46132000000	1461326	46396	46	València/Valencia	el Genovés	2842	1516.2477	33391	46132000201	el Genovés	2636	0795-1	-0.46980831	38.98857844	Mapa	139	MDT5
46133000000	1461332	46399	46	València/Valencia	Gestalgar	556	6973.2418	39411	46133000101	Gestalgar	542	0695-1	-0.83411982	39.60452902	Mapa	199	MDT5
46134000000	1461347	46402	46	València/Valencia	Gilet	3324	1128.1704	14786	46134000101	Gilet	1917	0668-4	-0.32187497	39.67876673	Mapa	83	MDT5
46135000000	1461350	46405	46	València/Valencia	Godella	13088	840.3384	16521	46135000104	Godella	9005	0696-3	-0.4112644	39.51882686	Mapa	36	MDT5
46136000000	1461363	46408	46	València/Valencia	Godelleta	3533	3745.104	27894	46136000103	Godelleta	1873	0721-2	-0.68739214	39.42338022	Mapa	270	MDT5
46137000000	1461379	46411	46	València/Valencia	la Granja de la Costera	285	83.1417	13077	46137000101	la Granja de la Costera	283	0794-2	-0.55743511	38.99577156	Mapa	112	MDT5
46138000000	1461385	46414	46	València/Valencia	Guadasséquies	468	325.9926	10757	46138000101	Guadasséquies	454	0795-1	-0.48409596	38.92509983	Mapa	154	MDT5
46139000000	1461398	46417	46	València/Valencia	Guadassuar	5893	3534	52487	46139000101	Guadassuar	5798	0747-3	-0.47824408	39.1855886	Mapa	23	MDT5
46140000000	1461402	46420	46	València/Valencia	Guardamar de la Safor	526	109.8528	6176	46140000101	Guardamar de la Safor	375	0796-1	-0.14822188	38.96194035	Mapa	5	MDT5
46141000000	1461419	46423	46	València/Valencia	Higueruelas	500	1898.95	20896	46141000101	Higueruelas	466	0666-2	-0.86121416	39.78953013	Mapa	767	MDT5
46142000000	1461424	46426	46	València/Valencia	Jalance	830	9476.8998	49110	46142000101	Jalance	817	0745-3	-1.07743184	39.19197816	Mapa	443	MDT5
46143000000	1461430	46429	46	València/Valencia	Xeraco	5655	2021.6401	23665	46143000101	Xeraco	4864	0770-4	-0.21567267	39.03284153	Mapa	7	MDT5
46144000000	1461445	46432	46	València/Valencia	Jarafuel	754	10309.1729	55736	46144000101	Jarafuel	720	0768-1	-1.07224204	39.13911133	Mapa	595	MDT5
46145000000	1461458	46435	46	València/Valencia	Xàtiva	29231	7656.4398	153220	46145000601	Xàtiva	27877	0795-1	-0.51869568	38.98797116	Mapa	120	MDT5
46146000000	1461461	46438	46	València/Valencia	Xeresa	2168	1684.6243	21375	46146000101	Xeresa	2158	0770-4	-0.21839661	39.00991535	Mapa	23	MDT5
46147000000	1461477	46441	46	València/Valencia	Llíria	23253	22804.03	107298	46147000109	Llíria	16252	0695-2	-0.59442849	39.62586366	Mapa	187	MDT5
46148000000	1461483	46444	46	València/Valencia	Loriguilla	2025	7242.1075	60521	46148000101	Loriguilla	1982	0721-2	-0.57094704	39.48972714	Mapa	113	MDT5
46149000000	1461496	46447	46	València/Valencia	Losa del Obispo	507	1216.7465	16402	46149000101	Losa del Obispo	493	0666-4	-0.87040736	39.69501292	Mapa	390	MDT5
46150000000	1461509	46450	46	València/Valencia	Llutxent	2345	4011.8139	36895	46150000101	Llutxent	2247	0795-1	-0.35687285	38.94137736	Mapa	275	MDT5
46151000000	1461516	46453	46	València/Valencia	Llocnou d'En Fenollet	916	153.2063	14405	46151000101	Llocnou d'En Fenollet	855	0770-3	-0.46677015	39.01387415	Mapa	92	MDT5
46152000000	1461521	46456	46	València/Valencia	Llocnou de la Corona	118	4.187	893	46152000101	Llocnou de la Corona	118	0722-1	-0.38198174	39.42139891	Mapa	7	MDT5
46153000000	1461537	46459	46	València/Valencia	Llocnou de Sant Jeroni	546	647.2911	11048	46153000101	Llocnou de Sant Jeroni	536	0795-4	-0.28526658	38.91266873	Mapa	153	MDT5
46154000000	1461542	46462	46	València/Valencia	Llanera de Ranes	1055	927.3681	29549	46154000101	Llanera de Ranes	1000	0794-2	-0.57140634	38.99303617	Mapa	139	MDT5
46155000000	1461555	46465	46	València/Valencia	Llaurí	1170	1362.5515	21580	46155000101	Llaurí	1103	0770-2	-0.33047621	39.14725855	Mapa	14	MDT5
46156000000	1461568	46468	46	València/Valencia	Llombai	2685	5557.4966	40252	46156000101	Llombai	2531	0746-2	-0.57180558	39.28094081	Mapa	95	MDT5
46157000000	1461574	46471	46	València/Valencia	la Llosa de Ranes	3575	712.5758	17463	46157000101	la Llosa de Ranes	3458	0769-4	-0.53357725	39.01884746	Mapa	111	MDT5
46158000000	1461580	46474	46	València/Valencia	Macastre	1283	3765.532	26180	46158000101	Macastre	1171	0721-3	-0.78556852	39.38167832	Mapa	365	MDT5
46159000000	1461593	46477	46	València/Valencia	Manises	30919	1965.2934	21157	46159000103	Manises	23307	0722-1	-0.45700309	39.49163946	Mapa	49	MDT5
46160000000	1461607	46480	46	València/Valencia	Manuel	2428	604.8395	15060	46160000101	Manuel	2420	0770-3	-0.49270651	39.05016654	Mapa	63	MDT5
46161000000	1461614	46483	46	València/Valencia	Marines	1828	3571.61	36959	46161000101	Marines	1480	0667-4	-0.56143173	39.67511213	Mapa	216	MDT5
46162000000	1461629	46486	46	València/Valencia	Massalavés	1596	748.3618	13144	46162000101	Massalavés	1579	0769-2	-0.52158427	39.14048106	Mapa	28	MDT5
46163000000	1461635	46489	46	València/Valencia	Massalfassar	2469	253.4144	8219	46163000101	Massalfassar	2469	0696-4	-0.32622473	39.55798018	Mapa	12	MDT5
46164000000	1461640	46492	46	València/Valencia	Massamagrell	15952	616.2519	18678	46164000101	Massamagrell	15949	0696-4	-0.33056042	39.57025065	Mapa	14	MDT5
46165000000	1461653	46495	46	València/Valencia	Massanassa	9667	559.2265	17160	46165000101	Massanassa	9664	0722-3	-0.39951769	39.40993709	Mapa	13	MDT5
46166000000	1461666	46498	46	València/Valencia	Meliana	10822	473.2504	9821	46166000102	Meliana	10457	0696-4	-0.34864343	39.52761225	Mapa	12	MDT5
46167000000	1461672	46501	46	València/Valencia	Millares	345	10550.6818	45540	46167000101	Millares	345	0746-3	-0.77391734	39.23710615	Mapa	364	MDT5
46168000000	1461688	46504	46	València/Valencia	Miramar	2634	255.6079	7948	46168000101	Miramar	1838	0796-1	-0.13973887	38.95021905	Mapa	13	MDT5
46169000000	1461691	46507	46	València/Valencia	Mislata	43691	203.22	8348	46169000101	Mislata	43691	0722-1	-0.41745851	39.47533513	Mapa	27	MDT5
46170000000	1461705	46510	46	València/Valencia	Mogente/Moixent	4302	15022.8393	57780	46170000102	Mogente/Moixent	4103	0794-3	-0.750976558	38.87487793	Mapa	340	MDT5
46171000000	1461712	46513	46	València/Valencia	Moncada	21935	1582.8331	22395	46171000202	Moncada	18241	0696-3	-0.39446412	39.54537844	Mapa	31	MDT5
46172000000	1461727	46516	46	València/Valencia	Montserrat	7878	4557.5315	27502	46172000107	Montserrat	4453	0721-4	-0.60318184	39.3581245	Mapa	165	MDT5
46173000000	1461733	46519	46	València/Valencia	Montaverner	1630	739.8217	14912	46173000101	Montaverner	1630	0795-3	-0.49660885	38.88905087	Mapa	183	MDT5
46174000000	1461748	46522	46	València/Valencia	Montesa	1164	4811.2547	29580	46174000101	Montesa	1144	0794-2	-0.65333755	38.94950328	Mapa	293	MDT5
46175000000	1461751	46525	46	València/Valencia	Montitxelvo/Montichelvo	584	816.4822	14309	46175000101	Montitxelvo/Montichelvo	577	0795-4	-0.33961791	38.89097398	Mapa	262	MDT5
46176000000	1461764	46528	46	València/Valencia	Montroi/Montroy	2867	3139.0543	23293	46176000101	Montroi/Montroy	1774	0721-4	-0.61459393	39.33787195	Mapa	138	MDT5
46177000000	1461770	46531	46	València/Valencia	Museros	6458	1245.431	18761	46177000101	Museros	6373	0696-4	-0.34168706	39.56418171	Mapa	17	MDT5
46178000000	1461786	46534	46	València/Valencia	Nàquera/Náquera	6577	3870.5848	27081	46178000101	Nàquera/Náquera	3419	0696-1	-0.42519631	39.65820571	Mapa	222	MDT5
46179000000	1461799	46537	46	València/Valencia	Navarrés	2968	4703.932	32579	46179000101	Navarrés	2780	0769-1	-0.69276472	39.10145536	Mapa	278	MDT5
46180000000	1461803	46540	46	València/Valencia	Novelé/Novetlè	837	147.1685	7412	46180000101	Novelé/Novetlè	837	0794-2	-0.54603503	38.98087357	Mapa	129	MDT5
46181000000	1461810	46543	46	València/Valencia	Oliva	25101	5992.9324	42682	46181000201	Oliva	20554	0796-1	-0.1206552	38.92087548	Mapa	15	MDT5
46182000000	1461825	46546	46	València/Valencia	Olocau	1771	3739.6656	27461	46182000101	Olocau	586	0667-4	-0.53078642	39.69987774	Mapa	274	MDT5
46183000000	1461831	46549	46	València/Valencia	l'Olleria	8281	3222.4694	26792	46183000101	l'Olleria	7655	0794-4	-0.54678215	38.91173101	Mapa	250	MDT5
46184000000	1461846	46552	46	València/Valencia	Ontinyent	35347	12542.9562	48694	46184000101	Ontinyent	30047	0820-2	-0.60649062	38.82288129	Mapa	353	MDT5
46185000000	1461859	46555	46	València/Valencia	Otos	434	1106.797	29042	46185000101	Otos	434	0795-3	-0.44429964	38.85350908	Mapa	327	MDT5
46186000000	1461862	46558	46	València/Valencia	Paiporta	26088	395.6959	8867	46186000101	Paiporta	26011	0722-1	-0.41879076	39.42831198	Mapa	23	MDT5
46187000000	1461878	46561	46	València/Valencia	Palma de Gandía	1631	1392.1141	26926	46187000103	Palma de Gandía	1368	0795-2	-0.22061035	38.92449088	Investigación	65	Investigación
46188000000	1461884	46564	46	València/Valencia	Palmera	1024	97.7834	5217	46188000101	Palmera	1024	0796-1	-0.15177074	38.94190989	Mapa	22	MDT5
